Source,Target
E2F1,WWOX
E2F1,XRCC1
E2F1,ZNF350
E2F2,CUX1
E2F2,MAP3K5
E2F3,AURKA
E2F3,CCNA2
E2F3,CCNB1
E2F3,CDC6
E2F3,CDK1
E2F3,CDKN1A
E2F3,CUX1
E2F3,ERICD
E2F3,MAP3K5
E2F3,MAPK8
E2F3,PLK1
E2F3,TFE3
E2F3,VEGFA
E2F4,AR
E2F4,AURKB
E2F4,BIRC5
E2F4,BRCA1
E2F4,BRCA1
E2F4,BRCA1
E2F4,CCNB1
E2F4,CCND1
E2F4,CDK2
E2F4,CUX1
E2F4,DIRAS3
E2F4,HCFC1
E2F4,PCLAF
E2F4,LIN54
E2F4,LTBP4
E2F4,MAP3K5
E2F4,MCM10
E2F4,MYC
E2F4,PEG10
E2F4,PLK1
E2F4,PLK4
E2F4,PPARG
E2F4,RAD51
E2F4,RAD51
E2F4,TOPBP1
E2F4,TTK
E2F5,FSHR
E2F5,LOXL2
E2F5,MYC
E2F6,APAF1
E2F6,BRCA1
E2F6,BRD7
E2F6,CYC1
E2F6,E2F1
E2F6,IL13
E2F6,PCLAF
E2F7,E2F1
E2F8,CCND1
E2F8,E2F1
E4F1,CCNA2
E4F1,CCNA2
EAF1,ELL
EAPP,ABCB1
EAPP,CDKN1A
EAPP,CDKN2A
EAPP,MAOB
EBF1,ATF5
EBF3,CDKN1A
ECD,GCGR
EED,CPEB1
EGF,STAT1
EGR1,ABCB1
EGR1,ABCB1
EGR1,ACE
EGR1,ACE
EGR1,ACHE
EGR1,AKR1B1
EGR1,ALOX5
EGR1,ALOX5
EGR1,ALOX5
EGR1,AR
EGR1,ATF3
EGR1,ATF3
EGR1,BCAR1
EGR1,CACNA1H
EGR1,CCND1
EGR1,CCND1
EGR1,CCND2
EGR1,CD28
EGR1,CDK5R1
EGR1,CDKN1A
EGR1,CHGA
EGR1,CXCL8
EGR1,CXCL8
EGR1,CYP2B6
EGR1,DMRT1
EGR1,EAPP
EGR1,EGFR
EGR1,EP300
EGR1,EP300
EGR1,F3
EGR1,FAP
EGR1,FAP
EGR1,FAS
EGR1,FASLG
EGR1,FCER2
EGR1,FGF2
EGR1,FLT1
EGR1,FN1
EGR1,FN1
EGR1,GDF15
EGR1,GDF15
EGR1,GDNF
EGR1,GGPS1
EGR1,HIF1A
EGR1,HPSE
EGR1,HPSE
EGR1,HSD11B2
EGR1,HYAL1
EGR1,IFNG
EGR1,IGF2
EGR1,IGF2
EGR1,IL2
EGR1,IL2RB
EGR1,IL3
EGR1,IL6
EGR1,IMPDH2
EGR1,KLK3
EGR1,LDLR
EGR1,LDLR
EGR1,LHB
EGR1,LHB
EGR1,LMTK2
EGR1,LTB
EGR1,MMP14
EGR1,MYB
EGR1,NAB2
EGR1,NFKB1
EGR1,PCSK2
EGR1,PDGFB
EGR1,PDGFC
EGR1,PLAU
EGR1,PLAUR
EGR1,POR
EGR1,PPARG
EGR1,PSEN2
EGR1,PTEN
EGR1,PTEN
EGR1,PTGES
EGR1,PTGS2
EGR1,PTP4A1
EGR1,RBL2
EGR1,SLC4A2
EGR1,SLC4A2
EGR1,SLC9A3
EGR1,SOD1
EGR1,SOX18
EGR1,SPRY1
EGR1,STIM1
EGR1,STMN1
EGR1,SYN1
EGR1,SYN2
EGR1,TBXA2R
EGR1,TCF4
EGR1,TFPI2
EGR1,TGFBR2
EGR1,TH
EGR1,TMPO
EGR1,TNF
EGR1,TNFSF10
EGR1,TOE1
EGR1,TP53
EGR1,TP73
EGR1,UBE2S
EGR1,VEGFA
EGR1,VEGFA
EGR1,VEGFA
EGR1,WNT4
EGR1,WNT4
EGR2,FASLG
EGR2,GJB1
EGR2,IDO1
EGR2,IGF2
EGR2,IL6
EGR2,LIF
EGR2,MPZ
EGR2,PTGS2
EGR2,SCD5
EGR3,CAT
EGR3,NAB2
EGR3,SPRY1
EHF,DCDC2
EHF,SPRR1B
EHMT2,BIRC5
EHMT2,CDKN1A
EHMT2,RUNX3
EHMT2,SIAH1
EIF2AK2,CD4
EIF2AK2,IRS2
ELF1,BRCA2
ELF1,CD68
ELF1,CYBB
ELF1,ERBB2
ELF1,FCER1A
ELF1,FLI1
ELF1,MEIS1
ELF1,TEK
ELF1,TLR9
ELF2,TEK
ELF2,VCP
ELF3,CLDN7
ELF3,KRT4
ELF3,MMP9
ELF3,PTGS2
ELF3,SPRR1A
ELF3,SPRR1B
ELF3,SPRR2A
ELF3,SPRR3
ELF3,TIMP3
ELF4,CXCL8
ELF4,CXCL8
ELF4,HBD
ELF4,MDM2
ELF4,MMP9
ELF4,TP53
ELK1,CITED2
ELK1,DAP3
ELK1,EIF2AK1
ELK1,ERBB2
ELK1,EZH2
ELK1,FOS
ELK1,FOSL1
ELK1,FUT4
ELK1,MCL1
ELK1,MECOM
ELK1,MUC4
ELK1,PDGFB
ELK1,PSEN1
ELK1,PTPRZ1
ELK1,SKP2
ELK1,SRF
ELK1,TLR9
ELK1,TNFRSF10B
ELK1,WISP2
ELK1,ZFP36
ELK3,MYH6
ELK4,FOS
ELK4,FOS
ELK4,MCL1
ELK4,NR2C2
ELL,BAX
ELL,CDKN1A
ELL,E2F1
ELL,MDM2
EN1,UTRN
ENO1,HSD3B2
ENO1,MYC
ENO1,MYC
ENO1,MYCN
ENO1,PTGS2
EOMES,IFNG
EP300,ABCB1
EP300,ALOX15
EP300,BIRC5
EP300,BIRC5
EP300,BRCA1
EP300,BRCA1
EP300,CA9
EP300,CCNB2
EP300,CCND1
EP300,CCNE1
EP300,CDKN1A
EP300,CDKN1A
EP300,CDKN2B
EP300,COL1A2
EP300,CRABP1
EP300,CREBBP
EP300,CXCL8
EP300,CYBB
EP300,CYP1B1
EP300,DNMT1
EP300,EIF2AK1
EP300,EPO
EP300,ERBB2
EP300,EZH2
EP300,GFAP
EP300,HINFP
EP300,IFNG
EP300,IGF1
EP300,IGFBP3
EP300,IL12B
EP300,IL5
EP300,IL6
EP300,KLK3
EP300,KRT16
EP300,LAMA3
EP300,MDM2
EP300,MGMT
EP300,MMP9
EP300,MYC
EP300,NFKB1
EP300,NR0B2
EP300,NR1H4
EP300,PARP1
EP300,PCNA
EP300,PTGS2
EP300,PTGS2
EP300,RAD51
EP300,RELA
EP300,RS1
EP300,S100A4
EP300,SLC9A2
EP300,TBXAS1
EP300,THBD
EP300,TP73
EP300,TRIM22
EP300,VCAM1
EP300,VEGFA
EP300,WT1
EP300,YY1
EP300,ZEB1
EPAS1,CA9
EPAS1,CCR7
EPAS1,COL10A1
EPAS1,FLT1
EPAS1,MMP14
EPAS1,MSC
EPAS1,PTPRZ1
EPAS1,SERPINE1
EPAS1,USF2
EPAS1,VEGFA
EPAS1,VEGFA
ERCC2,BAX
ERCC2,BCL2
ERCC2,CDKN1A
ERCC2,CPD
ERCC2,E2F1
ERCC2,LAMTOR5
ERCC2,TP53
ERCC2,XPA
ERF,ETS2
ERF,PRL
ERF,UTRN
ERG,ADAMTS1
ERG,CDH5
ERG,CRISP3
ERG,CXCL8
ERG,CXCR4
ERG,ENG
ERG,ENG
ERG,EPB41L3
ERG,EPB41L4B
ERG,ERG
ERG,FGF2
ERG,HIST1H4L
ERG,HMOX1
ERG,HPGD
ERG,ICAM1
ERG,ICAM2
ERG,ILK
ERG,KCNN2
ERG,PIM1
ERG,SOX4
ERG,SPP1
ERG,TDRD1
ERG,TDRD1
ERG,TFF3
ERG,TMPRSS2
ERG,VIM
ERG,VWF
ERG,VWF
ERG,WNT11
ERG,ZEB1
ESR1,ABCG2
ESR1,AHR
ESR1,AMH
ESR1,AR
ESR1,AVP
ESR1,BCL2
ESR1,BCL2
ESR1,BLM
ESR1,BRCA1
ESR1,BTG2
ESR1,CCNA2
ESR1,CCND1
ESR1,CCND1
ESR1,CD24
ESR1,CDH1
ESR1,CDK4
ESR1,CDKN1A
ESR1,CDKN1A
ESR1,CDKN1B
ESR1,CEBPB
ESR1,CHAT
ESR1,CRH
ESR1,CRHBP
ESR1,CTNNB1
ESR1,CTSD
ESR1,CXCL12
ESR1,CYP19A1
ESR1,CYP1A1
ESR1,CYP1B1
ESR1,CYP2C19
ESR1,DCT
ESR1,E2F1
ESR1,EGFR
ESR1,ESR1
ESR1,ESRRA
ESR1,F12
ESR1,FLT1
ESR1,FOS
ESR1,FOXP1
ESR1,GREB1
ESR1,GREB1
ESR1,HSPB1
ESR1,HTRA2
ESR1,JAK2
ESR1,JUN
ESR1,JUN
ESR1,JUNB
ESR1,KDR
ESR1,KRT19
ESR1,MDM2
ESR1,MICB
ESR1,MMP13
ESR1,MTA3
ESR1,MYC
ESR1,NQO1
ESR1,NR5A2
ESR1,NRF1
ESR1,OXT
ESR1,PELP1
ESR1,PGR
ESR1,PGR
ESR1,PLAC1
ESR1,PLAC1
ESR1,PMAIP1
ESR1,PTMA
ESR1,RARA
ESR1,RET
ESR1,RUNX2
ESR1,SERPINB9
ESR1,SERPINE1
ESR1,SP1
ESR1,TAC3
ESR1,TERT
ESR1,TFF1
ESR1,TFF1
ESR1,TGFA
ESR1,TGFA
ESR1,TP53
ESR1,TYMS
ESR1,UGT1A4
ESR1,UGT2B15
ESR1,VEGFA
ESR1,VEGFA
ESR1,YWHAQ
ESR1,ZEB1
ESR1,ZFHX3
ESR2,AVP
ESR2,BRCA2
ESR2,CD68
ESR2,CDKN1A
ESR2,CHAT
ESR2,CRH
ESR2,CTSD
ESR2,FOS
ESR2,INSR
ESR2,JUN
ESR2,MKNK2
ESR2,OXT
ESR2,PELP1
ESR2,PTPRC
ESR2,SERPINE1
ESR2,TERT
ESR2,TFF1
ESR2,TFF1
ESR2,TGFA
ESR2,VEGFA
ESRRA,AHR
ESRRA,CYP19A1
ESRRA,CYP19A1
ESRRA,DAP3
ESRRA,NR2F1
ESRRA,NR2F6
ESRRA,NRIP1
ESRRA,PNRC1
ESRRA,SNAI1
ESRRA,SNAI2
ESRRB,BCAS2
ESRRG,NR0B1
ETS1,ABCB1
ETS1,ANGPT2
ETS1,ANPEP
ETS1,ATXN2
ETS1,BAX
ETS1,BMP4
ETS1,EMSY
ETS1,CA9
ETS1,CASP1
ETS1,CD6
ETS1,CD8A
ETS1,CDKN1A
ETS1,CDKN2A
ETS1,CHUK
ETS1,COL1A1
ETS1,CR1
ETS1,CSF2
ETS1,CSF3R
ETS1,CSNK2A1
ETS1,CSNK2B
ETS1,CTGF
ETS1,CTSB
ETS1,CXCR4
ETS1,DUSP6
ETS1,ECE1
ETS1,EGR1
ETS1,EGR1
ETS1,ERG
ETS1,F13A1
ETS1,FGFBP1
ETS1,FLI1
ETS1,FLT1
ETS1,FOXD1
ETS1,GP6
ETS1,GRPR
ETS1,HMOX1
ETS1,HPGD
ETS1,IGFBP1
ETS1,IL2
ETS1,IL2RB
ETS1,IL3
ETS1,IL5
ETS1,ITGB3
ETS1,CIP2A
ETS1,LCK
ETS1,MDM2
ETS1,MGAT5
ETS1,MMP1
ETS1,MMP1
ETS1,MMP10
ETS1,MMP13
ETS1,MMP3
ETS1,MMP9
ETS1,MMP9
ETS1,MUC4
ETS1,MYB
ETS1,NDRG1
ETS1,NKX3-1
ETS1,PARP1
ETS1,PARP1
ETS1,PF4
ETS1,PF4
ETS1,PLAU
ETS1,PRL
ETS1,PRL
ETS1,PTHLH
ETS1,PTHLH
ETS1,RHOC
ETS1,SLC26A3
ETS1,SPRY2
ETS1,SQSTM1
ETS1,TAF12
ETS1,TBXA2R
ETS1,TBXAS1
ETS1,TERT
ETS1,TFAP2A
ETS1,TGFBR2
ETS1,TGFBR2
ETS1,TMEM158
ETS1,TNC
ETS1,TNC
ETS1,TNFSF14
ETS1,TP53
ETS1,TRA
ETS1,TRA
ETS1,TRB
ETS1,VWF
ETS1,WAS
ETS1,WT1
ETS2,ANGPT2
ETS2,ANPEP
ETS2,APP
ETS2,CD163
ETS2,CDK1
ETS2,CDKN1A
ETS2,CDKN2A
ETS2,CGA
ETS2,CHRNE
ETS2,CSF2
ETS2,CSF3R
ETS2,CXCL8
ETS2,EGR1
ETS2,ERG
ETS2,FLI1
ETS2,ICAM1
ETS2,IL12B
ETS2,IL5
ETS2,LCK
ETS2,MDM2
ETS2,MMP1
ETS2,MMP2
ETS2,MMP3
ETS2,MMP9
ETS2,MSR1
ETS2,MYC
ETS2,PDE7A
ETS2,TERT
ETS2,TLR9
ETS2,TNC
ETS2,TP53
ETS2,VWF
ETV1,AR
ETV1,CAT
ETV3,MMP1
ETV3,NFKB1
ETV3,RELA
ETV4,AGTR1
ETV4,BDKRB1
ETV4,BTS1
ETV4,CCND2
ETV4,CCND3
ETV4,EGLN1
ETV4,ERBB2
ETV4,ERBB2
ETV4,ETS1
ETV4,GBA
ETV4,MMP1
ETV4,MMP14
ETV4,MMP2
ETV4,MMP7
ETV4,MMP7
ETV4,MUC4
ETV4,PLAUR
ETV4,PTGS2
ETV4,SYN2
ETV4,TERT
ETV4,TGFBR2
ETV4,TIMP2
ETV4,TNF
ETV4,VIM
ETV5,ICAM1
ETV5,MMP2
ETV6,BBC3
ETV6,CDKN1A
ETV6,GAS2
ETV6,IGFBP5
ETV6,MAD2L1
ETV7,ETS1
ETV7,ETS2
ETV7,ETV6
EVX1,GSC
EWSR1,ATF1
EWSR1,CCK
EWSR1,EGR2
EWSR1,MITF
EWSR1,NR0B1
EWSR1,PHLDA1
EWSR1,POU4F1
EWSR1,TERT
EWSR1,TGFBR2
EZH2,ADAMTS1
EZH2,ADRB2
EZH2,ALDH1A1
EZH2,APC
EZH2,AXL
EZH2,BRCA1
EZH2,CCND1
EZH2,CCNE1
EZH2,CDH1
EZH2,CDKN1A
EZH2,CDKN1A
EZH2,CDKN2A
EZH2,CDKN2B
EZH2,CIITA
EZH2,CPEB1
EZH2,DACT3
EZH2,FBXO32
EZH2,FBXO32
EZH2,FOXC1
EZH2,HDAC1
EZH2,HOXB13
EZH2,IGFBP1
EZH2,KPNB1
EZH2,MMP2
EZH2,MST1
EZH2,MYC
EZH2,PAX8
EZH2,PCNA
EZH2,PEBP1
EZH2,PIP5K1C
EZH2,POLR3D
EZH2,PRL
EZH2,PTEN
EZH2,RPLP0
EZH2,RUNX3
EZH2,SATB1
EZH2,SFRP1
EZH2,SNAI2
EZH2,SSTR1
EZH2,TP53
EZH2,TP53
EZH2,TWIST1
EZH2,VDR
FHL2,CCND1
FHL2,CDKN1A
FHL2,CDKN1B
FHL2,NFKB1
FHL2,RELA
FIGLA,TCF3
FLI1,CCK
FLI1,COL1A2
FLI1,CTGF
FLI1,EP300
FLI1,ERG
FLI1,EYA3
FLI1,FLI1
FLI1,FOXM1
FLI1,GATA1
FLI1,GP6
FLI1,GP9
FLI1,HDAC1
FLI1,HMOX1
FLI1,ID2
FLI1,IGFBP3
FLI1,IL10
FLI1,ITGA2B
FLI1,MIR708
FLI1,MMP1
FLI1,MPL
FLI1,PF4
FLI1,PHLDA1
FLI1,TERT
FLI1,TERT
FLI1,TGFBR2
FLI1,TGFBR2
FOS,ACTA1
FOS,BATF3
FOS,BCL2L1
FOS,CASP9
FOS,CCK
FOS,CCK
FOS,CCND1
FOS,CD40LG
FOS,CLU
FOS,CREM
FOS,CRP
FOS,CSTA
FOS,CXCL8
FOS,CYP1A2
FOS,DDIT3
FOS,ERCC4
FOS,EZR
FOS,FAS
FOS,FGFBP1
FOS,VEGFD
FOS,FMO4
FOS,FOS
FOS,FOXA1
FOS,GSTP1
FOS,HSPH1
FOS,IL1A
FOS,LRIG2
FOS,MELTF
FOS,MMP1
FOS,MMP1
FOS,MMP3
FOS,MMP7
FOS,MMP9
FOS,MMP9
FOS,MMP9
FOS,MYC
FOS,NEFL
FOS,NFKB1
FOS,NGF
FOS,NOS2
FOS,NOS2
FOS,NPPA
FOS,NPY
FOS,NQO1
FOS,NTF3
FOS,NTS
FOS,OXTR
FOS,PCK2
FOS,PDHA1
FOS,PGR
FOS,PLAU
FOS,PLAUR
FOS,PTGS2
FOS,PTGS2
FOS,SLC10A2
FOS,SMAD4
FOS,SMAD7
FOS,SOX7
FOS,SPI1
FOS,SPRR3
FOS,SRR
FOS,STAR
FOS,TP53
FOSB,CXCL8
FOSB,TGFB1
FOSB,TIMP1
FOSB,TIMP1
FOSL1,CLU
FOSL1,EZH2
FOSL1,GCLC
FOSL1,ITGAV
FOSL1,ITGB3
FOSL1,IVL
FOSL1,MMP1
FOSL1,PLAUR
FOSL1,SFTPD
FOSL2,BCL6
FOSL2,BRCA1
FOSL2,CCR4
FOSL2,CLU
FOSL2,FOSL1
FOSL2,IBSP
FOSL2,IL5
FOSL2,IVL
FOSL2,MDM2
FOSL2,MYB
FOSL2,NOS2
FOSL2,PLAUR
FOSL2,TGFB1
FOSL2,TIMP1
FOSL2,UGT2B15
FOXA1,ABCA1
FOXA1,AGR2
FOXA1,APOB
FOXA1,BCL2
FOXA1,BRCA1
FOXA1,CCNG2
FOXA1,CFTR
FOXA1,ESR1
FOXA1,GCG
FOXA1,HSPA1A
FOXA1,KRT7
FOXA1,MYC
FOXA1,NF1
FOXA1,NKX2-1
FOXA1,RET
FOXA1,RPRM
FOXA1,SERPINC1
FOXA1,SFTPB
FOXA1,TFF1
FOXA1,UGT2B15
FOXA1,UGT2B17
FOXA2,ABCA1
FOXA2,AGR2
FOXA2,APOA1
FOXA2,CDH1
FOXA2,CFTR
FOXA2,COL18A1
FOXA2,GCG
FOXA2,GFER
FOXA2,MMP7
FOXA2,NKX2-1
FOXA2,NR5A2
FOXA2,PAX6
FOXA2,SERPINC1
FOXA2,SLCO1B3
FOXA2,SOX14
FOXA2,TCF7L2
FOXA2,TFF1
FOXA2,TPO
FOXA3,CYP3A4
FOXA3,CYP3A7
FOXC1,FGF19
FOXC1,FOXO1
FOXC2,ANGPT2
FOXD3,CAPN6
FOXD3,CYFIP2
FOXD3,MITF
FOXD3,NDRG1
FOXD3,RARB
FOXD3,RND3
FOXD3,SPP1
FOXD3,ZNF175
FOXE1,MSX1
FOXE1,TPO
FOXF1,CDH1
FOXF1,GH2
FOXF2,BAMBI
FOXF2,CXCL12
FOXF2,ITGB1
FOXF2,MT1E
FOXF2,MT1F
FOXF2,PDGFA
FOXF2,PSG7
FOXF2,WASF2
FOXG1,CDKN1A
FOXH1,AR
FOXH1,CTCF
FOXI1,CFTR
FOXI1,SLC26A4
FOXJ1,ASPM
FOXK2,IL2
FOXK2,SIN3A
FOXL1,BMP4
FOXL2,CCND2
FOXL2,CYP11A1
FOXL2,CYP19A1
FOXL2,SIRT1
FOXL2,STAR
FOXM1,APOE
FOXM1,AR
FOXM1,BRIP1
FOXM1,BTG2
FOXM1,CCNB1
FOXM1,CDC25A
FOXM1,CDC25B
FOXM1,CDC6
FOXM1,CDH1
FOXM1,CDKN2A
FOXM1,CYP3A4
FOXM1,FGB
FOXM1,KRT15
FOXM1,MYC
FOXM1,SFTPB
FOXM1,VEGFA
FOXM1,VEGFB
FOXN1,DSG4
FOXN4,PANK2
FOXO1,ADIPOR1
FOXO1,ANGPT2
FOXO1,AR
FOXO1,CDKN1B
FOXO1,CXCR4
FOXO1,EDN1
FOXO1,EGR1
FOXO1,FABP4
FOXO1,FSHB
FOXO1,HYOU1
FOXO1,IGFBP1
FOXO1,IGFBP1
FOXO1,IGFBP1
FOXO1,IL6
FOXO1,IRS2
FOXO1,KLF2
FOXO1,LHB
FOXO1,NEUROG3
FOXO1,NKX6-1
FOXO1,NLK
FOXO1,PDGFA
FOXO1,PDGFB
FOXO1,PRL
FOXO1,RAG1
FOXO1,TNFSF10
FOXO1,TXNIP
FOXO3,AR
FOXO3,AR
FOXO3,BBC3
FOXO3,BCL2L11
FOXO3,BCL6
FOXO3,BIRC5
FOXO3,CCND2
FOXO3,CDKN2B
FOXO3,FASLG
FOXO3,FOXM1
FOXO3,GALT
FOXO3,MYOCD
FOXO3,PIK3CA
FOXO3,SIRT1
FOXO3,SIRT6
FOXO3,TNFSF10
FOXO3,TXNIP
FOXO3,VEGFA
FOXO3,VEGFB
FOXO4,BCL6
FOXO4,CREB1
FOXO4,HIF1A
FOXO4,PSMD11
FOXO4,SOD2
FOXO4,TNFSF10
FOXP1,HIP1R
FOXP1,KLK3
FOXP1,RAG1
FOXP2,CNTNAP2
FOXP2,CNTNAP2
FOXP2,MET
FOXP2,NKX2-1
FOXP2,PLAUR
FOXP2,PLAUR
FOXP2,SRPX
FOXP2,SRPX2
FOXP3,BRCA1
FOXP3,CCR4
FOXP3,CDKN1A
FOXP3,ERBB2
FOXP3,IL10
FOXP3,IL2
FOXP3,IL2RA
FOXP3,SATB1
FOXP3,TLR10
FOXP3,USP21
FOXP3,ZNF205
FOXQ1,BCL11A
FOXQ1,CDH1
FOXQ1,RSPO2
FOXQ1,TWIST1
FOXQ1,VEGFA
FOXQ1,WNT3A
FUBP1,CDKN1A
FUBP1,MYC
FUBP3,FGF9
FUS,AR
FUS,DDIT3
FUS,KLK3
FUS,MDM2
GABPA,ERBB2
GABPA,OXTR
GABPA,RPS3A
GABPA,TOMM70
GABPA,ZNF205
GABPB1,OXTR
GABPB2,RPS3A
GATA1,AGGF1
GATA1,ALAS2
GATA1,BACE1
GATA1,BACH1
GATA1,BDKRB1
GATA1,BST2
GATA1,CBFB
GATA1,CCR3
GATA1,CDA
GATA1,CDC6
GATA1,CEBPA
GATA1,COPS5
GATA1,CYBB
GATA1,DACH1
GATA1,DICER1
GATA1,DPYSL2
GATA1,EPO
GATA1,EPO
GATA1,EPOR
GATA1,EPOR
GATA1,F13A1
GATA1,FCER1A
GATA1,FCER1A
GATA1,FLI1
GATA1,FURIN
GATA1,GATA1
GATA1,GATA1
GATA1,GFI1B
GATA1,GNAS
GATA1,GP1BB
GATA1,GP1BB
GATA1,GP6
GATA1,GP9
GATA1,GP9
GATA1,GYPB
GATA1,HBA1
GATA1,HBA2
GATA1,HBB
GATA1,HBE1
GATA1,HBG1
GATA1,HEMGN
GATA1,HEMGN
GATA1,PBXIP1
GATA1,IFNG
GATA1,IL1RL1
GATA1,ITGA2B
GATA1,KLF1
GATA1,LTBP4
GATA1,MPL
GATA1,MUC1
GATA1,NFE2
GATA1,PBXIP1
GATA1,PF4
GATA1,PPOX
GATA1,PRG2
GATA1,PTGFR
GATA1,RUNX1
GATA1,SEMG1
GATA1,SMAD1
GATA1,SPI1
GATA1,ST2
GATA1,TAL1
GATA1,TBXA2R
GATA1,WT1
GATA1,WT1
GATA1,ZNF268
GATA2,ADH1A
GATA2,ANGPT2
GATA2,AR
GATA2,CYBB
GATA2,DPYSL2
GATA2,EPO
GATA2,ERVW-1
GATA2,FCER1A
GATA2,GATA1
GATA2,GATA1
GATA2,IL1RL1
GATA2,MS4A2
GATA2,NOS3
GATA2,PECAM1
GATA2,PPARG
GATA2,PRG2
GATA2,SPI1
GATA2,ST2
GATA2,TSHB
GATA2,WT1
GATA3,ALDH1A2
GATA3,CD40LG
GATA3,CD8A
GATA3,CD8B
GATA3,CDH1
GATA3,CDH3
GATA3,CDX2
GATA3,CHST4
GATA3,CXCL1
GATA3,EPO
GATA3,EPOR
GATA3,ERG
GATA3,ERVW-1
GATA3,ESR1
GATA3,FOXC1
GATA3,FOXC2
GATA3,FUT7
GATA3,GATA3
GATA3,HSD17B1
GATA3,IFNG
GATA3,IL10
GATA3,IL12RB2
GATA3,IL4
GATA3,IL5
GATA3,IL5
GATA3,KLK1
GATA3,LOX
GATA3,MMP1
GATA3,MUC1
GATA3,NFKB1
GATA3,PAEP
GATA3,RELA
GATA3,SLCO4C1
GATA3,STAT4
GATA3,TCF7L2
GATA3,TEK
GATA3,TGFBR3
GATA3,TRA
GATA3,ZEB1
GATA4,AMH
GATA4,AMH
GATA4,CCND2
GATA4,CYP17A1
GATA4,ERBB2
GATA4,FABP2
GATA4,FCGR2B
GATA4,FCGR3B
GATA4,FGF10
GATA4,HAMP
GATA4,HDAC9
GATA4,IAPP
GATA4,IL5
GATA4,NOS3
GATA4,NPPA
GATA4,NPPB
GATA4,SGPL1
GATA4,SI
GATA4,STAR
GATA4,SUMO1
GATA5,SLC5A1
GATA6,APOA1
GATA6,CAV1
GATA6,CYP11A1
GATA6,CYP17A1
GATA6,CYP17A1
GATA6,DAB2
GATA6,DKK1
GATA6,PLAU
GATA6,SULT2A1
GATA6,VWF
GBX2,IL6
GCM1,ERVFRD-1
GCM1,ERVW-1
GCM1,MFSD2A
GCM1,PGF
GCM2,CASR
GCM2,PTH
GFI1,BAX
GFI1,CDKN1A
GFI1,CYP27B1
GFI1,ELANE
GFI1,GUCY1B1
GFI1,NF1
GFI1B,MEF2C
GLI1,AKT1
GLI1,BCL2
GLI1,BCL2
GLI1,BCL2
GLI1,BHLHE41
GLI1,CDK2
GLI1,CYR61
GLI1,EGR2
GLI1,FAS
GLI1,H2AFX
GLI1,IL1R2
GLI1,JUN
GLI1,MUC5AC
GLI1,PDGFRA
GLI1,S100A7
GLI1,S100A9
GLI1,SFRP1
GLI1,SMAD4
GLI1,SOCS1
GLI1,SOX9
GLI1,TNFRSF10B
GLI2,BCL2
GLI2,BHLHE41
GLI2,CDH1
GLI2,FAS
GLI2,FOXA2
GLI2,FOXC2
GLI2,FOXE1
GLI2,FOXF1
GLI2,FOXF1
GLI2,FOXL1
GLI2,FST
GLI2,H2AFX
GLI2,IFITM5
GLI2,JUN
GLI2,MUC5AC
GLI2,PDGFRA
GLI2,SOCS1
GLI2,TNFRSF10B
GLI2,WNT2B
GLI3,HLA-G
GLI3,SMO
GLI3,VMP1
GLIS3,INS
GRHL1,CYP11A1
GSC,GSC2
GTF2A1,TBP
GTF2B,BDKRB1
GTF2F1,BGLAP
GTF2I,DNAAF4
GTF2I,HSPA5
GTF2I,SIRT1
GTF3A,ADM
GTF3A,BAG3
GTF3A,FUS
GTF3A,RAD51B
GTF3A,STAT1
GZF1,HOXA10
HAND2,DBH
HAND2,GATA4
HAND2,NPPA
HAND2,PHOX2A
HAX1,ATP2A2
HBP1,CDKN1A
HBP1,DNMT1
HBP1,MIF
HBP1,NCF1
HCFC1,E2F1
HCFC1,E2F4
HCFC1,MMACHC
HDAC1,ABCB1
HDAC1,ALOX15
HDAC1,APOC3
HDAC1,AR
HDAC1,BAMBI
HDAC1,BCL2A1
HDAC1,BIRC3
HDAC1,BIRC5
HDAC1,BRCA2
HDAC1,CCND1
HDAC1,CCND1
HDAC1,CCND2
HDAC1,CD1D
HDAC1,CD44
HDAC1,CD82
HDAC1,CDH1
HDAC1,CDH1
HDAC1,CDKN1A
HDAC1,CDKN1A
HDAC1,CDKN2A
HDAC1,CLDN7
HDAC1,COL1A2
HDAC1,COL1A2
HDAC1,CXCL8
HDAC1,CYP3A4
HDAC1,DEFB1
HDAC1,DNMT1
HDAC1,E2F1
HDAC1,EGFR
HDAC1,EGR1
HDAC1,EIF2AK1
HDAC1,EPCAM
HDAC1,ESR1
HDAC1,ESR1
HDAC1,FOS
HDAC1,GAD1
HDAC1,GRIN2B
HDAC1,HLA-DRA
HDAC1,HMGCS1
HDAC1,HSPA5
HDAC1,ICAM1
HDAC1,IGFBP3
HDAC1,IL2
HDAC1,KLF4
HDAC1,ABCB1
HDAC1,MGMT
HDAC1,MICA
HDAC1,MICB
HDAC1,MMP28
HDAC1,MMP9
HDAC1,NFKB1
HDAC1,NOS3
HDAC1,PCNA
HDAC1,PCNA
HDAC1,PHB
HDAC1,POU5F1
HDAC1,PSIP1
HDAC1,PTGS2
HDAC1,RARB
HDAC1,RECK
HDAC1,RECK
HDAC1,RECK
HDAC1,RECQL4
HDAC1,RELN
HDAC1,RGS10
HDAC1,RHOB
HDAC1,RUNX3
HDAC1,RUNX3
HDAC1,RUNX3
HDAC1,SERPINB5
HDAC1,SFRP1
HDAC1,SMAD7
HDAC1,SNAI2
HDAC1,SP1
HDAC1,SPP1
HDAC1,STAT3
